DATE_TIME,DC_POWER,AC_POWER,DAILY_YIELD,TOTAL_YIELD,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,HOUR,MINUTE,DAY_OF_WEEK,MONTH,DAY_OF_YEAR,HOUR_SIN,HOUR_COS,IRR_TEMP_RATIO,TEMP_DELTA,DC_POWER_LAG1,DC_POWER_LAG2,IRR_LAG1
2020-05-15 10:00:00,183026.214283,17896.7982142,1333.9423702,6854136.3165,28.632191866666663,52.5477356,0.670675372,10,0,4,5,136,0.49999999999999994,-0.8660254037844387,0.012524812944657925,23.91554373333334,161370.035715,76522.24999899999,0.5412059773333334
2020-05-15 10:15:00,158716.553571,15531.95,1498.7970779090908,6854299.8766363645,28.768912733333337,47.633738,0.5722834766666666,10,15,4,5,136,0.49999999999999994,-0.8660254037844387,0.011767211409221033,18.864825266666664,183026.214283,161370.035715,0.670675372
2020-05-15 10:30:00,129103.635715,12648.5917859,1673.7806817727271,6854475.562545454,29.35144260000001,49.249723266666656,0.4551483833333333,10,30,4,5,136,0.49999999999999994,-0.8660254037844387,0.009057729152416202,19.898280666666647,158716.553571,183026.214283,0.5722834766666666
2020-05-15 10:45:00,113123.142857,11091.6289285,1809.0587662272728,6854610.514636364,28.854707866666665,44.048325600000005,0.3619616539999999,10,45,4,5,136,0.49999999999999994,-0.8660254037844387,0.008034963545903688,15.19361773333334,129103.635715,158716.553571,0.4551483833333333
2020-05-15 11:00:00,193768.035707,18936.5592845,1972.270617,6854774.381090909,29.410819333333336,47.68545339999999,0.6365608813333332,11,0,4,5,136,0.258819045102521,-0.9659258262890682,0.013074970794732977,18.274634066666657,113123.142857,129103.635715,0.3619616539999999
2020-05-15 11:15:00,160301.22619000002,15683.7136904,2170.5800865454544,6854971.693727273,30.21606228571428,50.006988571428565,0.5857872135714286,11,15,4,5,136,0.258819045102521,-0.9659258262890682,0.01148445007199574,19.790926285714285,193768.035707,113123.142857,0.6365608813333332
2020-05-15 11:30:00,155409.160714,15207.2839286,2351.1842532272726,6855153.227136364,30.2870728,49.8413636,0.5570693833333333,11,30,4,5,136,0.258819045102521,-0.9659258262890682,0.010957011061232301,19.5542908,160301.22619000002,193768.035707,0.5857872135714286
2020-05-15 11:45:00,167668.196427,16401.5892857,2512.3230519090907,6855314.678590909,30.811049333333333,47.8363832,0.4679868693333333,11,45,4,5,136,0.258819045102521,-0.9659258262890682,0.00958275037315485,17.025333866666667,155409.160714,160301.22619000002,0.5570693833333333
2020-05-15 12:00:00,155821.696428,15250.8083332,2710.0430195000004,6855511.8915,31.305375066666663,49.183583533333326,0.5149625866666667,12,0,4,5,136,1.2246467991473532e-16,-1.0,0.0102615746108409,17.878208466666663,167668.196427,155409.160714,0.4679868693333333
2020-05-15 12:15:00,209569.398819,20477.0178565,2906.0137987272724,6855708.7378181815,31.50729773333333,49.84449266666666,0.7878660286666666,12,15,4,5,136,1.2246467991473532e-16,-1.0,0.01549560212611162,18.33719493333333,155821.696428,167668.196427,0.5149625866666667
2020-05-15 12:30:00,197884.50001,19341.707142,3143.775974045455,6855944.768363637,32.147684733333335,52.35325513333333,0.6492476293333334,12,30,4,5,136,1.2246467991473532e-16,-1.0,0.012168847574732234,20.205570399999992,209569.398819,155821.696428,0.7878660286666666
2020-05-15 12:45:00,209419.238093,20470.8976196,3358.145292227273,6856159.755681818,32.39142040000001,50.631239933333326,0.761243312,12,45,4,5,136,1.2246467991473532e-16,-1.0,0.014743851067356187,18.239819533333318,197884.50001,209569.398819,0.6492476293333334
2020-05-15 13:00:00,129842.357143,12721.8767857,3543.696428545454,6856345.147772727,32.622796071428574,49.610767714285714,0.4160351014285714,13,0,4,5,136,-0.2588190451025208,-0.9659258262890683,0.008220288294720705,16.98797164285714,209419.238093,197884.50001,0.761243312
2020-05-15 13:15:00,149740.553574,14665.9857143,3704.172889636364,6856506.446681818,32.49706446666666,47.01116133333333,0.489243946,13,15,4,5,136,-0.2588190451025208,-0.9659258262890683,0.01019021270081893,14.51409686666667,129842.357143,209419.238093,0.4160351014285714
2020-05-15 13:30:00,175573.464286,17185.6589285,3884.042207818182,6856685.603863636,32.52462140000001,46.66986293333333,0.574561224,13,30,4,5,136,-0.2588190451025208,-0.9659258262890683,0.012052923768703264,14.14524153333332,149740.553574,129842.357143,0.489243946
2020-05-15 13:45:00,170970.589284,16736.7428575,4073.566558545455,6856874.882499999,32.67847086666667,47.516884133333335,0.560985624,13,45,4,5,136,-0.2588190451025208,-0.9659258262890683,0.011562688619044623,14.838413266666663,175573.464286,149740.553574,0.574561224
2020-05-15 14:00:00,222438.714294,21747.0660709,4288.7199675,6857089.345,33.763185400000005,49.80390433333333,0.7350834633333333,14,0,4,5,136,-0.4999999999999997,-0.8660254037844388,0.014469034870043092,16.040718933333324,170970.589284,175573.464286,0.560985624
2020-05-15 14:15:00,259813.28572,25352.546429,4557.521103954546,6857358.783363637,34.13076993333335,55.030613,0.8936614913333333,14,15,4,5,136,-0.4999999999999997,-0.8660254037844388,0.01594952193961064,20.899843066666655,222438.714294,170970.589284,0.7350834633333333
2020-05-15 14:30:00,142901.932142,13989.1960714,4802.250324636364,6857603.648863637,34.08138426666667,54.51913673333334,0.466788824,14,30,4,5,136,-0.4999999999999997,-0.8660254037844388,0.008407710412394487,20.437752466666673,259813.28572,222438.714294,0.8936614913333333
2020-05-15 14:45:00,160715.529762,15723.0553573,4952.359036818182,6857754.874181818,33.69572221428571,47.618194642857134,0.5421384957142857,14,45,4,5,136,-0.4999999999999997,-0.8660254037844388,0.01115093844386374,13.922472428571425,142901.932142,259813.28572,0.466788824
2020-05-15 15:00:00,128604.375,12603.7660715,5120.801136363636,6857922.7102272725,33.89057606666666,46.02908119999999,0.3988885433333333,15,0,4,5,136,-0.7071067811865471,-0.7071067811865479,0.008481742214715718,12.138505133333332,160715.529762,142901.932142,0.5421384957142857
2020-05-15 15:15:00,143255.142856,14031.0267857,5272.090909045455,6858074.000045454,34.043744000000004,44.28609193333333,0.4472921486666666,15,15,4,5,136,-0.7071067811865471,-0.7071067811865479,0.009877031326199121,10.242347933333328,128604.375,160715.529762,0.3988885433333333
2020-05-15 15:30:00,166946.32143,16342.9196427,5445.205627727272,6858247.811681818,34.40285233333333,46.7442812,0.5651963973333332,15,30,4,5,136,-0.7071067811865471,-0.7071067811865479,0.01183799154846912,12.341428866666675,143255.142856,128604.375,0.4472921486666666
2020-05-15 15:45:00,107547.160714,10543.7660713,5584.471861454545,6858386.070363637,34.430942666666674,43.9206158,0.3462306933333333,15,45,4,5,136,-0.7071067811865471,-0.7071067811865479,0.007707612354978742,9.489673133333326,166946.32143,143255.142856,0.5651963973333332
2020-05-15 16:00:00,109120.678571,10704.0232143,5722.171266272728,6858524.080318182,34.38115033333334,43.332853333333325,0.3581823699999999,16,0,4,5,136,-0.8660254037844385,-0.5000000000000004,0.008079389055039393,8.951702999999988,107547.160714,166946.32143,0.3462306933333333
2020-05-15 16:15:00,99493.017857,9763.4464286,5827.660714272727,6858629.569818183,34.12625693333333,41.007431933333336,0.3288961193333332,16,15,4,5,136,-0.8660254037844385,-0.5000000000000004,0.007829474552391066,6.881175000000006,109120.678571,107547.160714,0.3581823699999999
2020-05-15 16:30:00,104079.607143,10210.6642856,5946.182629818182,6858747.728136363,34.35660993333333,41.28059066666666,0.344954196,16,30,4,5,136,-0.8660254037844385,-0.5000000000000004,0.008158689142248817,6.92398073333333,99493.017857,109120.678571,0.3288961193333332
2020-05-15 16:45:00,77777.196429,7643.7595239,6048.143939409091,6858850.295454546,33.86159653333333,39.419075933333325,0.260346758,16,45,4,5,136,-0.8660254037844385,-0.5000000000000004,0.006441185306398702,5.557479399999991,104079.607143,99493.017857,0.344954196
2020-05-15 17:00:00,49913.767857,4894.9928571,6119.129058363636,6858921.1031818185,33.443313571428575,36.82670364285714,0.1668127414285714,17,0,4,5,136,-0.9659258262890683,-0.25881904510252063,0.004409920118959952,3.3833900714285647,77777.196429,104079.607143,0.260346758
2020-05-15 17:15:00,49718.660716,4875.0053572,6175.422889636364,6858977.331954545,33.30025473333334,35.852207400000005,0.1738986373333333,17,15,4,5,136,-0.9659258262890683,-0.25881904510252063,0.0047188119681898155,2.551952666666665,49913.767857,77777.196429,0.1668127414285714
2020-05-15 17:30:00,26248.833333,2558.0166667,6211.215909090909,6859013.1477272725,33.03212220000001,34.3384004,0.08716189,17,30,4,5,136,-0.9659258262890683,-0.25881904510252063,0.0024664922297954386,1.306278199999987,49718.660716,49913.767857,0.1738986373333333
2020-05-15 17:45:00,11391.25,1102.00535715,6232.811688318182,6859034.688318182,32.311871133333334,31.54853933333333,0.0384030336,17,45,4,5,136,-0.9659258262890683,-0.25881904510252063,0.0011798696465826046,-0.7633318000000031,26248.833333,49718.660716,0.08716189
2020-05-15 18:00:00,6505.0,628.37678572,6243.202110409091,6859045.111181819,31.13241364285714,30.225331,0.0225449364285714,18,0,4,5,136,-1.0,-1.8369701987210297e-16,0.0007220079245459848,-0.9070826428571408,11391.25,26248.833333,0.0384030336
2020-05-15 18:15:00,2199.21785711,212.151785715,6247.709415636364,6859049.626045454,29.243110933333337,28.6825074,0.00914994484,18,15,4,5,136,-1.0,-1.8369701987210297e-16,0.0003082605090161622,-0.5606035333333388,6505.0,11391.25,0.0225449364285714
2020-05-15 18:30:00,0.0,0.0,6248.772727272727,6859050.681818182,28.495518,27.285992266666668,0.001841024544,18,30,4,5,136,-1.0,-1.8369701987210297e-16,6.508608666239141e-05,-1.209525733333333,2199.21785711,6505.0,0.00914994484
2020-05-15 19:30:00,0.0,0.0,6247.357142857143,6918639.214285715,27.01870113333333,25.745267733333336,0.00012538276,19,30,4,5,136,-0.9659258262890684,0.2588190451025203,4.68803532834828e-06,-1.2734333999999947,0.0,2199.21785711,0.001841024544
2020-05-15 19:45:00,0.0,0.0,6247.357142857143,6918639.214285715,23.787237466666667,22.5114056,0.000100219904,19,45,4,5,136,-0.9659258262890684,0.2588190451025203,4.2626079318711596e-06,-1.2758318666666675,0.0,0.0,0.00012538276
2020-05-16 05:45:00,0.0,0.0,0.0,6859050.681818182,21.959989266666664,20.5434348,0.0001471694642,5,45,5,5,137,0.9659258262890683,0.25881904510252074,6.831290625949767e-06,-1.416554466666664,0.0,0.0,0.000100219904
2020-05-16 06:00:00,1131.05357143,109.162500001,0.0714285714545454,6859050.753272727,21.9232375,20.25681407142857,0.0062059593785714,6,0,5,5,137,1.0,6.123233995736766e-17,0.00029195152941159105,-1.6664234285714308,0.0,0.0,0.0001471694642
2020-05-16 06:15:00,7475.3392856,722.4499999999999,4.124188311636363,6859054.805954546,21.860400400000003,20.4303872,0.0236337368666666,6,15,5,5,137,1.0,6.123233995736766e-17,0.0011028142723742574,-1.4300132000000048,1131.05357143,0.0,0.0062059593785714
2020-05-16 06:30:00,15531.4285715,1505.28571429,16.56493506590909,6859067.246863636,21.985833666666664,21.195638,0.0495149681333333,6,30,5,5,137,1.0,6.123233995736766e-17,0.0022308423003354672,-0.7901956666666656,7475.3392856,1131.05357143,0.0236337368666666
2020-05-16 06:45:00,24837.357141,2414.7017856,38.37012987045455,6859089.05190909,22.13967073333333,22.189410333333328,0.0792696434666666,6,45,5,5,137,1.0,6.123233995736766e-17,0.003418355289212397,0.049739599999998774,15531.4285715,7475.3392856,0.0495149681333333
2020-05-16 07:00:00,34152.964285,3337.7285714,70.65990259772728,6859121.341772727,22.45271393333333,23.1112346,0.1090379683333333,7,0,5,5,137,0.9659258262890683,-0.25881904510252063,0.0045222888890697165,0.6585206666666679,24837.357141,15531.4285715,0.0792696434666666
2020-05-16 07:15:00,43348.053572,4249.375,113.2938311681818,6859163.988636363,22.6524518,24.241701266666663,0.1381154516666666,7,15,5,5,137,0.9659258262890683,-0.25881904510252063,0.005471717227279653,1.5892494666666614,34152.964285,24837.357141,0.1090379683333333
2020-05-16 07:30:00,54443.982143,5338.8321429,167.0819805181818,6859217.763863637,22.97513853333333,25.668487533333334,0.1741175246666666,7,30,5,5,137,0.9659258262890683,-0.25881904510252063,0.006528961361195852,2.693349000000005,43348.053572,34152.964285,0.1381154516666666
2020-05-16 07:45:00,75347.571428,7404.7499999,238.1452922136364,6859288.8270000005,23.38855407142857,27.937476071428577,0.2436428057142857,7,45,5,5,137,0.9659258262890683,-0.25881904510252063,0.008419628757977497,4.548922000000008,54443.982143,43348.053572,0.1741175246666666
2020-05-16 08:00:00,92338.642858,9070.4714286,332.4512987,6859383.133136363,23.8905234,30.79129613333333,0.2980529893333333,8,0,5,5,137,0.8660254037844387,-0.4999999999999998,0.00937530159460291,6.90077273333333,75347.571428,54443.982143,0.2436428057142857
2020-05-16 08:15:00,105235.303573,10321.0410714,442.65584415000006,6859493.337681818,24.42785433333333,33.0092104,0.3386504113333334,8,15,5,5,137,0.8660254037844387,-0.4999999999999998,0.00995760875804789,8.581356066666672,92338.642858,75347.571428,0.2980529893333333
2020-05-16 08:30:00,130559.589285,12793.2142858,571.870941559091,6859622.552772728,25.166898466666662,36.606188800000005,0.4275489526666667,8,30,5,5,137,0.8660254037844387,-0.4999999999999998,0.011369111476318139,11.439290333333343,105235.303573,92338.642858,0.3386504113333334
2020-05-16 08:45:00,142487.017858,13958.0767856,726.39935065,6859777.081090909,25.757175666666665,38.892010733333336,0.4700814853333333,8,45,5,5,137,0.8660254037844387,-0.4999999999999998,0.011783850367325262,13.134835066666671,130559.589285,105235.303573,0.4275489526666667
2020-05-16 09:00:00,140956.303572,13808.6267858,886.4431818136363,6859937.125,25.999422266666667,38.70590013333334,0.4611857686666666,9,0,5,5,137,0.7071067811865476,-0.7071067811865475,0.011615043787396686,12.70647786666667,142487.017858,130559.589285,0.4700814853333333
2020-05-16 09:15:00,127605.142857,12505.0464286,1032.7207792454549,6860083.402590909,26.297007333333337,39.343784466666655,0.41958991,9,15,5,5,137,0.7071067811865476,-0.7071067811865475,0.010400360688687469,13.046777133333318,140956.303572,142487.017858,0.4611857686666666
2020-05-16 09:30:00,129779.410713,12717.1303571,1176.6282467727272,6860227.310045455,26.59366866666667,39.879952333333335,0.420493884,9,30,5,5,137,0.7071067811865476,-0.7071067811865475,0.010286065907594786,13.286283666666666,127605.142857,140956.303572,0.41958991
2020-05-16 09:45:00,161148.232142,15778.1428572,1334.4488636818182,6860385.130636364,27.030969466666665,41.825665333333326,0.5405936786666665,9,45,5,5,137,0.7071067811865476,-0.7071067811865475,0.012623123878145468,14.794695866666661,129779.410713,127605.142857,0.420493884
2020-05-16 10:00:00,161620.160715,15823.0624999,1527.5592532272726,6860578.241090909,27.611354533333337,46.072651933333326,0.491453022,10,0,5,5,137,0.49999999999999994,-0.8660254037844387,0.010440308795349382,18.46129739999999,161148.232142,129779.410713,0.5405936786666665
2020-05-16 10:15:00,156988.035715,15370.6178572,1688.6972402727274,6860739.379045454,27.93121328571429,44.468571,0.4697288307142857,10,15,5,5,137,0.49999999999999994,-0.8660254037844387,0.01033084656903525,16.537357714285708,161620.160715,161148.232142,0.491453022
2020-05-16 10:30:00,206873.089291,20231.7249999,1896.8141233636363,6860947.495954546,28.2829874,48.962665,0.654436842,10,30,5,5,137,0.49999999999999994,-0.8660254037844387,0.013098517503019503,20.6796776,156988.035715,161620.160715,0.4697288307142857
2020-05-16 10:45:00,183095.428571,17914.6571428,2115.0535714545454,6861165.735363636,28.78232633333333,50.154118,0.5955213746666665,10,45,5,5,137,0.49999999999999994,-0.8660254037844387,0.011641709366715434,21.371791666666667,206873.089291,156988.035715,0.654436842
2020-05-16 11:00:00,177344.375001,17355.6821429,2311.7199675454544,6861362.401772726,29.1554974,49.15606886666666,0.5752638966666666,11,0,5,5,137,0.258819045102521,-0.9659258262890682,0.011469477366655875,20.000571466666656,183095.428571,206873.089291,0.5955213746666665
2020-05-16 11:15:00,167348.357146,16382.2249999,2506.880681818182,6861557.5625,29.3643758,48.12385466666667,0.5423748746666666,11,15,5,5,137,0.258819045102521,-0.9659258262890682,0.01104096733342668,18.759478866666672,177344.375001,183095.428571,0.5752638966666666
2020-05-16 11:30:00,157634.875001,15434.8267857,2689.764610409091,6861740.446409091,29.6892496,46.51825533333333,0.4934305533333333,11,30,5,5,137,0.258819045102521,-0.9659258262890682,0.010384020833088106,16.82900573333333,167348.357146,177344.375001,0.5423748746666666
2020-05-16 11:45:00,194969.017857,19073.2285713,2875.715097409091,6861926.396909091,29.8473918,47.0438902,0.62278731,11,45,5,5,137,0.258819045102521,-0.9659258262890682,0.012962882635178448,17.1964984,157634.875001,167348.357146,0.4934305533333333
2020-05-16 12:00:00,198417.839286,19409.3839285,3096.257305227273,6862146.9390909085,30.089862066666665,50.091819333333326,0.6620043019999999,12,0,5,5,137,1.2246467991473532e-16,-1.0,0.012957148730229207,20.00195726666666,194969.017857,157634.875001,0.62278731
2020-05-16 12:15:00,164938.357143,16146.9214285,3306.363636409091,6862357.045409092,30.376898714285712,48.67528185714285,0.5404251285714285,12,15,5,5,137,1.2246467991473532e-16,-1.0,0.010879155756490597,18.298383142857137,198417.839286,194969.017857,0.6620043019999999
2020-05-16 12:30:00,228677.553569,22351.0714279,3518.646104,6862569.327818182,30.8864686,50.44957046666666,0.76711941,12,30,5,5,137,1.2246467991473532e-16,-1.0,0.014910122728760276,19.563101866666656,164938.357143,198417.839286,0.5404251285714285
2020-05-16 12:45:00,245404.19643,23955.614285,3783.261363727273,6862833.943090909,31.2210448,54.23274553333334,0.8122406413333334,12,45,5,5,137,1.2246467991473532e-16,-1.0,0.014705780664898156,23.011700733333342,228677.553569,164938.357143,0.76711941
2020-05-16 13:00:00,191385.517857,18721.4178572,4029.8725649545454,6863080.554363637,31.31397713333333,52.8518024,0.636164586,13,0,5,5,137,-0.2588190451025208,-0.9659258262890683,0.011813245938821168,21.537825266666665,245404.19643,228677.553569,0.8122406413333334
2020-05-16 13:15:00,233783.17858,22843.682144,4268.255681818182,6863318.9375,31.66299653333333,52.0534832,0.7332435986666667,13,15,5,5,137,-0.2588190451025208,-0.9659258262890683,0.013820838038145376,20.39048666666667,191385.517857,245404.19643,0.636164586
2020-05-16 13:30:00,185596.839283,18158.7285714,4500.233766227273,6863550.915590909,31.617256666666663,49.747872,0.5838647386666667,13,30,5,5,137,-0.2588190451025208,-0.9659258262890683,0.011505206339817888,18.13061533333334,233783.17858,191385.517857,0.7332435986666667
2020-05-16 13:45:00,155359.857143,15212.2035714,4686.034902590909,6863736.716727273,31.3661072,47.2997298,0.5023924839999999,13,45,5,5,137,-0.2588190451025208,-0.9659258262890683,0.010401558892364651,15.933622600000003,185596.839283,233783.17858,0.5838647386666667
2020-05-16 14:00:00,138304.017858,13548.9964284,4853.424513,6863904.106318181,31.42362873333333,46.57489593333333,0.435684946,14,0,5,5,137,-0.4999999999999997,-0.8660254037844388,0.009157874913915209,15.1512672,155359.857143,185596.839283,0.5023924839999999
2020-05-16 14:15:00,187844.482144,18380.15,5029.784902590909,6864080.466727273,31.98976833333333,47.82889013333333,0.5959771373333332,14,15,5,5,137,-0.4999999999999997,-0.8660254037844388,0.012205420514493446,15.839121800000001,138304.017858,155359.857143,0.435684946
2020-05-16 14:30:00,163898.142858,16046.5160714,5236.1022728181815,6864286.784,32.24326421428572,48.35548621428571,0.5345009864285714,14,30,5,5,137,-0.4999999999999997,-0.8660254037844388,0.010829616470759487,16.11222199999999,187844.482144,138304.017858,0.5959771373333332
2020-05-16 14:45:00,160488.732143,15714.4446429,5413.642857136364,6864464.3246818185,32.3501976,46.20359726666666,0.5149644066666667,14,45,5,5,137,-0.4999999999999997,-0.8660254037844388,0.010909431409591202,13.853399666666661,163898.142858,187844.482144,0.5345009864285714
2020-05-16 15:00:00,157761.053571,15448.5982142,5587.6185065,6864638.3003181815,32.436879733333335,45.77020906666667,0.5036263826666665,15,0,5,5,137,-0.7071067811865471,-0.7071067811865479,0.010768102018718645,13.333329333333339,160488.732143,163898.142858,0.5149644066666667
2020-05-16 15:15:00,130584.214286,12795.3446429,5752.643668818182,6864803.3255,32.52414946666667,45.840537533333325,0.419735824,15,15,5,5,137,-0.7071067811865471,-0.7071067811865479,0.008960952331114937,13.316388066666654,157761.053571,160488.732143,0.5036263826666665
2020-05-16 15:30:00,111366.892859,10918.8928573,5885.983766227273,6864936.665590909,32.328025399999994,43.170092666666655,0.349962358,15,30,5,5,137,-0.7071067811865471,-0.7071067811865479,0.007923061439807711,10.84206726666666,130584.214286,157761.053571,0.419735824
2020-05-16 15:45:00,84875.464285,8340.4500001,5994.359577909091,6865045.041409091,32.103391466666665,39.814438866666656,0.261408532,15,45,5,5,137,-0.7071067811865471,-0.7071067811865479,0.006404805241938377,7.711047399999991,111366.892859,130584.214286,0.349962358
2020-05-16 16:00:00,74288.82143,7303.142857,6082.580357181819,6865133.262136363,32.029101733333334,37.712012,0.2276812526666666,16,0,5,5,137,-0.8660254037844385,-0.5000000000000004,0.005881410985992322,5.682910266666667,84875.464285,111366.892859,0.261408532
2020-05-16 16:15:00,62692.464284,6150.5053572,6158.726461045455,6865209.408272727,31.9597596,36.301157466666666,0.191869824,16,15,5,5,137,-0.8660254037844385,-0.5000000000000004,0.0051438034911238375,4.341397866666664,74288.82143,84875.464285,0.2276812526666666
2020-05-16 16:30:00,57192.375001,5608.7553573,6226.525162363637,6865277.206954545,31.90710457142857,35.77269607142857,0.1755969835714285,16,30,5,5,137,-0.8660254037844385,-0.5000000000000004,0.0047752001438878125,3.8655915000000007,62692.464284,74288.82143,0.191869824
2020-05-16 16:45:00,48707.750001,4775.5607142,6285.038149227273,6865335.72009091,31.88745533333333,34.781236066666665,0.150128168,16,45,5,5,137,-0.8660254037844385,-0.5000000000000004,0.004195723359592305,2.893780733333333,57192.375001,62692.464284,0.1755969835714285
2020-05-16 17:00:00,43256.571428,4240.2982144,6337.012987,6865387.694818183,31.747082466666665,33.73915806666666,0.1337432077333333,17,0,5,5,137,-0.9659258262890683,-0.25881904510252063,0.0038499265721026275,1.9920755999999962,48707.750001,57192.375001,0.150128168
2020-05-16 17:15:00,35250.160716,3448.0714285,6380.866883090909,6865431.548727273,31.540801866666666,32.74589640000001,0.109053603,17,15,5,5,137,-0.9659258262890683,-0.25881904510252063,0.00323161079223843,1.205094533333341,43256.571428,48707.750001,0.1337432077333333
2020-05-16 17:30:00,25881.785715,2516.7553571,6415.098214318182,6865465.78,31.300166866666668,31.599767866666667,0.0795873111333333,17,30,5,5,137,-0.9659258262890683,-0.25881904510252063,0.0024413459463529337,0.2996009999999991,35250.160716,43256.571428,0.109053603
2020-05-16 17:45:00,16533.9107144,1603.10178571,6438.645292227273,6865489.32709091,31.0485982,30.124161733333327,0.0504507636666666,17,45,5,5,137,-0.9659258262890683,-0.25881904510252063,0.00162095172550896,-0.9244364666666733,25881.785715,35250.160716,0.0795873111333333
2020-05-16 18:00:00,8626.3392856,833.82857144,6452.475649318181,6865503.1575,30.311684133333333,28.36227433333333,0.0262128633333333,18,0,5,5,137,-1.0,-1.8369701987210297e-16,0.0008927395417587023,-1.949409800000005,16533.9107144,25881.785715,0.0504507636666666
2020-05-16 18:15:00,2770.2678569,267.32500001,6458.756493409092,6865509.438409091,29.54822573333333,26.94033806666667,0.0088122812133333,18,15,5,5,137,-1.0,-1.8369701987210297e-16,0.00031539637037701103,-2.6078876666666595,8626.3392856,16533.9107144,0.0262128633333333
